Time    USD    EUR    TOMAN    YEN    GBP
2024-06-05 19:26:35.985667    0.97    0.51    47558.87    111.44    0.75
2024-06-05 19:27:35.985667    0.97    0.51    48676.07    113.31    0.75
2024-06-05 19:28:35.985667    0.97    0.51    48579.83    113.19    0.75
2024-06-05 19:29:35.985667    0.98    0.52    48816.9    115.08    0.76
2024-06-05 19:30:35.985667    0.99    0.52    48083.38    116.18    0.76
2024-06-05 19:31:35.985667    0.99    0.52    47973.4    115.94    0.76
2024-06-05 19:32:35.985667    1.01    0.53    47839.47    116.37    0.76
2024-06-05 19:33:35.985667    1.01    0.53    48715.28    116.62    0.76
2024-06-05 19:34:35.985667    1.05    0.53    48918.04    116.15    0.75
2024-06-05 19:35:35.985667    1.05    0.53    49062.89    115.41    0.75
2024-06-05 19:36:35.985667    1.07    0.53    48593.38    113.89    0.74
2024-06-05 19:37:35.985667    1.07    0.55    48600.8    112.71    0.75
2024-06-05 19:38:35.985667    1.06    0.55    48695.66    113.34    0.76
2024-06-05 19:39:35.985667    1.06    0.56    48783.27    113.16    0.75
2024-06-05 19:40:35.985667    1.07    0.55    48431.71    114.1    0.75
2024-06-05 19:41:35.985667    1.08    0.55    48294.21    113.14    0.76
2024-06-05 19:42:35.985667    1.1    0.55    48530.61    114.23    0.75
2024-06-05 19:43:35.985667    1.11    0.54    48379.55    116.56    0.74
2024-06-05 19:44:35.985667    1.12    0.54    47964.31    114.66    0.75
2024-06-05 19:45:35.985667    1.11    0.54    47239.25    115.58    0.73
2024-06-05 19:46:35.985667    1.11    0.55    47538.5    115.29    0.74
2024-06-05 19:47:35.985667    1.12    0.55    47484.12    115.47    0.74
2024-06-05 19:48:35.985667    1.12    0.54    48216.99    115.81    0.74
2024-06-05 19:49:35.985667    1.14    0.54    48168.88    116.64    0.75
2024-06-05 19:50:35.985667    1.12    0.54    47634.24    117.26    0.75
2024-06-05 19:51:35.985667    1.11    0.55    47581.81    117.03    0.75
2024-06-05 19:52:35.985667    1.1    0.56    47969.67    114.78    0.75
2024-06-05 19:53:35.985667    1.12    0.55    48055.32    114.9    0.75
2024-06-05 19:54:35.985667    1.1    0.55    48275.44    114.79    0.75
2024-06-05 19:55:35.985667    1.08    0.55    48150.6    115.51    0.74
2024-06-05 19:56:35.985667    1.09    0.56    47817.65    114.66    0.74
2024-06-05 19:57:35.985667    1.1    0.56    47289.78    113.71    0.74
2024-06-05 19:58:35.985667    1.11    0.57    47685.13    115.45    0.74
2024-06-05 19:59:35.985667    1.1    0.57    47427.35    114.17    0.72
2024-06-05 20:00:35.985667    1.09    0.56    46885.87    114.06    0.72
2024-06-05 20:01:35.985667    1.08    0.56    46587.24    112.4    0.71
2024-06-05 20:02:35.985667    1.09    0.57    47246.08    111.72    0.72
2024-06-05 20:03:35.985667    1.1    0.57    47720.04    112.68    0.72
2024-06-05 20:04:35.985667    1.08    0.57    47699.77    113.33    0.74
2024-06-05 20:05:35.985667    1.08    0.58    47758.69    112.68    0.74
2024-06-05 20:06:35.985667    1.08    0.58    48089.71    113.19    0.74
2024-06-05 20:07:35.985667    1.08    0.58    48783.54    112.71    0.72
2024-06-05 20:08:35.985667    1.1    0.57    48164.48    113.27    0.73
2024-06-05 20:09:35.985667    1.09    0.56    48683.06    111.11    0.72
2024-06-05 20:10:35.985667    1.08    0.56    49014.79    110.79    0.71
2024-06-05 20:11:35.985667    1.1    0.56    48488.66    111.16    0.71
2024-06-05 20:12:35.985667    1.11    0.56    48611.14    109.57    0.71
2024-06-05 20:13:35.985667    1.08    0.56    48306.48    109.31    0.71
2024-06-05 20:14:35.985667    1.09    0.56    48431.46    107.54    0.71
2024-06-05 20:15:35.985667    1.1    0.55    47871.61    107.32    0.7
2024-06-05 20:16:35.985667    1.1    0.56    48703.54    108.31    0.69
2024-06-05 20:17:35.985667    1.09    0.57    49022.92    110.3    0.69
2024-06-05 20:18:35.985667    1.11    0.57    49196.17    110.25    0.69
2024-06-05 20:19:35.985667    1.11    0.58    49407.94    109.9    0.69
2024-06-05 20:20:35.985667    1.11    0.58    49716.36    109.01    0.68
2024-06-05 20:21:35.985667    1.1    0.58    50059.07    108.73    0.69
2024-06-05 20:22:35.985667    1.1    0.57    50859.97    108.97    0.69
2024-06-05 20:23:35.985667    1.08    0.58    50827.79    109.88    0.7
2024-06-05 20:24:35.985667    1.08    0.58    50077.27    109.15    0.71
2024-06-05 20:25:35.985667    1.08    0.58    50066.59    109.45    0.71
2024-06-05 20:26:35.985667    1.08    0.58    50152.18    110.43    0.71
2024-06-05 20:27:35.985667    1.06    0.59    50005.25    112.66    0.7
2024-06-05 20:28:35.985667    1.07    0.6    50052.34    113.06    0.71
2024-06-05 20:29:35.985667    1.06    0.59    49818.44    112.09    0.7
2024-06-05 20:30:35.985667    1.07    0.59    50464.93    113.61    0.71
2024-06-05 20:31:35.985667    1.06    0.59    51103.0    114.04    0.7
2024-06-05 20:32:35.985667    1.06    0.59    50735.96    113.54    0.7
2024-06-05 20:33:35.985667    1.05    0.58    50974.04    112.83    0.7
2024-06-05 20:34:35.985667    1.04    0.58    51325.86    114.96    0.71
2024-06-05 20:35:35.985667    1.03    0.59    50955.81    116.35    0.7
2024-06-05 20:36:35.985667    1.03    0.58    50892.41    116.09    0.7
2024-06-05 20:37:35.985667    1.05    0.57    50110.76    116.75    0.7
2024-06-05 20:38:35.985667    1.05    0.59    50687.09    116.18    0.71
2024-06-05 20:39:35.985667    1.04    0.58    50304.52    116.85    0.7
2024-06-05 20:40:35.985667    1.03    0.57    50114.24    117.47    0.71
2024-06-05 20:41:35.985667    1.01    0.57    50829.19    117.59    0.7
2024-06-05 20:42:35.985667    1.01    0.58    50866.18    118.04    0.71
2024-06-05 20:43:35.985667    0.99    0.57    51350.11    119.94    0.7
2024-06-05 20:44:35.985667    0.98    0.59    50870.16    119.93    0.7
2024-06-05 20:45:35.985667    0.97    0.58    51259.4    119.34    0.69
2024-06-05 20:46:35.985667    0.97    0.57    50828.49    119.23    0.69
2024-06-05 20:47:35.985667    0.96    0.56    50835.17    118.19    0.69
2024-06-05 20:48:35.985667    0.96    0.56    50453.35    118.51    0.68
2024-06-05 20:49:35.985667    0.97    0.57    50531.9    119.65    0.69
2024-06-05 20:50:35.985667    0.96    0.56    50438.24    119.26    0.71
2024-06-05 20:51:35.985667    0.96    0.56    50604.53    117.77    0.7
2024-06-05 20:52:35.985667    0.98    0.56    50845.0    119.29    0.7
2024-06-05 20:53:35.985667    0.99    0.56    50975.62    117.67    0.69
2024-06-05 20:54:35.985667    0.97    0.55    50937.93    120.43    0.69
2024-06-05 20:55:35.985667    0.98    0.55    51024.41    120.9    0.7
2024-06-05 20:56:35.985667    0.99    0.55    51029.5    119.06    0.68
2024-06-05 20:57:35.985667    0.99    0.55    51327.18    119.64    0.67
2024-06-05 20:58:35.985667    1.0    0.55    51979.1    119.22    0.69
2024-06-05 20:59:35.985667    0.99    0.54    51756.67    119.21    0.69
2024-06-05 21:00:35.985667    1.0    0.55    51902.14    120.68    0.69
2024-06-05 21:01:35.985667    0.98    0.56    52059.94    119.92    0.68
2024-06-05 21:02:35.985667    0.97    0.55    50944.5    120.38    0.69
2024-06-05 21:03:35.985667    0.97    0.56    51355.73    119.35    0.69
2024-06-05 21:04:35.985667    0.97    0.57    51614.11    119.48    0.71
2024-06-05 21:05:35.985667    0.98    0.56    50832.72    120.42    0.72
2024-06-05 21:06:35.985667    0.97    0.56    49755.57    122.34    0.72
2024-06-05 21:07:35.985667    0.95    0.56    49737.28    119.54    0.72
2024-06-05 21:08:35.985667    0.95    0.56    49118.46    120.96    0.73
2024-06-05 21:09:35.985667    0.94    0.56    49223.71    120.92    0.74
2024-06-05 21:10:35.985667    0.94    0.56    49471.82    120.36    0.74
2024-06-05 21:11:35.985667    0.94    0.57    49361.11    119.37    0.75
2024-06-05 21:12:35.985667    0.93    0.57    49862.18    116.6    0.75
2024-06-05 21:13:35.985667    0.94    0.57    50470.42    114.72    0.75
2024-06-05 21:14:35.985667    0.96    0.57    50453.3    116.53    0.74
2024-06-05 21:15:35.985667    0.97    0.55    50607.76    116.83    0.74
2024-06-05 21:16:35.985667    0.97    0.56    50308.31    117.56    0.74
2024-06-05 21:17:35.985667    0.98    0.56    50697.95    119.98    0.75
2024-06-05 21:18:35.985667    0.97    0.56    51584.73    119.64    0.75
2024-06-05 21:19:35.985667    0.99    0.57    51132.86    120.87    0.75
2024-06-05 21:20:35.985667    0.97    0.57    50917.68    121.2    0.75
2024-06-05 21:21:35.985667    0.98    0.57    50864.2    120.9    0.74
2024-06-05 21:22:35.985667    0.99    0.57    50511.73    120.18    0.75
2024-06-05 21:23:35.985667    0.99    0.57    50097.6    121.05    0.75
2024-06-05 21:24:35.985667    0.99    0.56    50053.73    120.01    0.76
2024-06-05 21:25:35.985667    0.99    0.58    50457.14    120.19    0.75
2024-06-05 21:26:35.985667    1.0    0.57    50985.81    119.27    0.76
2024-06-05 21:27:35.985667    0.99    0.58    50419.8    118.8    0.76
2024-06-05 21:28:35.985667    1.0    0.57    50769.47    117.33    0.77
2024-06-05 21:29:35.985667    0.98    0.56    51299.96    117.24    0.77
2024-06-05 21:30:35.985667    0.97    0.56    52054.74    115.88    0.79
2024-06-05 21:31:35.985667    0.97    0.57    51744.65    116.07    0.78
2024-06-05 21:32:35.985667    0.99    0.56    50803.68    114.41    0.78
2024-06-05 21:33:35.985667    0.99    0.56    51718.94    114.97    0.8
2024-06-05 21:34:35.985667    1.0    0.55    52043.81    114.31    0.8
2024-06-05 21:35:35.985667    0.99    0.56    52193.37    116.35    0.79
2024-06-05 21:36:35.985667    1.0    0.56    51490.69    117.91    0.79
2024-06-05 21:37:35.985667    1.0    0.56    50915.46    120.63    0.8
2024-06-05 21:38:35.985667    1.01    0.57    51004.77    118.69    0.8
2024-06-05 21:39:35.985667    1.02    0.56    51099.43    119.36    0.8
2024-06-05 21:40:35.985667    1.01    0.57    51472.63    119.22    0.8
2024-06-05 21:41:35.985667    1.01    0.57    51264.16    119.3    0.79
2024-06-05 21:42:35.985667    1.01    0.58    52476.01    118.68    0.81
2024-06-05 21:43:35.985667    1.02    0.59    51708.98    118.46    0.81
2024-06-05 21:44:35.985667    1.0    0.58    52010.32    116.47    0.83
2024-06-05 21:45:35.985667    0.99    0.58    51637.39    117.06    0.82
2024-06-05 21:46:35.985667    0.99    0.59    51958.91    117.41    0.82
2024-06-05 21:47:35.985667    1.0    0.59    51723.98    119.77    0.84
2024-06-05 21:48:35.985667    0.99    0.58    52904.18    120.09    0.84
2024-06-05 21:49:35.985667    1.0    0.58    52520.63    122.74    0.85
2024-06-05 21:50:35.985667    1.0    0.58    51758.95    122.32    0.87
2024-06-05 21:51:35.985667    1.01    0.57    51738.4    124.85    0.87
2024-06-05 21:52:35.985667    1.02    0.58    52188.89    125.3    0.87
2024-06-05 21:53:35.985667    1.02    0.58    52838.97    125.03    0.87
2024-06-05 21:54:35.985667    1.03    0.59    54088.58    127.02    0.87
2024-06-05 21:55:35.985667    1.03    0.58    53782.22    128.46    0.87
2024-06-05 21:56:35.985667    1.02    0.58    53985.14    127.71    0.87
2024-06-05 21:57:35.985667    1.02    0.58    54018.2    127.03    0.86
2024-06-05 21:58:35.985667    1.02    0.57    54426.45    126.48    0.85
2024-06-05 21:59:35.985667    1.02    0.57    53091.9    125.89    0.83
2024-06-05 22:00:35.985667    1.03    0.56    53282.0    124.05    0.83
2024-06-05 22:01:35.985667    1.01    0.56    54329.32    123.38    0.84
2024-06-05 22:02:35.985667    1.02    0.56    54305.46    123.89    0.83
2024-06-05 22:03:35.985667    1.01    0.56    53812.11    123.04    0.84
2024-06-05 22:04:35.985667    1.01    0.57    53582.44    122.87    0.84
2024-06-05 22:05:35.985667    0.99    0.56    53931.04    122.42    0.85
2024-06-05 22:06:35.985667    0.99    0.57    54441.89    123.51    0.83
2024-06-05 22:07:35.985667    0.98    0.58    54174.61    123.22    0.84
2024-06-05 22:08:35.985667    0.98    0.58    54630.95    124.52    0.85
2024-06-05 22:09:35.985667    0.98    0.58    54246.15    122.57    0.86
2024-06-05 22:10:35.985667    0.98    0.57    54135.91    122.95    0.85
2024-06-05 22:11:35.985667    1.0    0.58    54447.09    123.5    0.85
2024-06-05 22:12:35.985667    1.01    0.59    53905.72    123.09    0.86
2024-06-05 22:13:35.985667    0.99    0.59    53799.29    123.98    0.86
2024-06-05 22:14:35.985667    0.99    0.59    54212.78    123.27    0.85
2024-06-05 22:15:35.985667    0.99    0.58    53858.57    123.78    0.85
2024-06-05 22:16:35.985667    0.99    0.58    53307.03    124.97    0.85
2024-06-05 22:17:35.985667    0.98    0.57    53532.76    123.77    0.86
2024-06-05 22:18:35.985667    0.97    0.58    53306.27    124.53    0.84
2024-06-05 22:19:35.985667    0.97    0.58    53169.04    123.48    0.84
2024-06-05 22:20:35.985667    0.96    0.58    53166.67    121.46    0.83
2024-06-05 22:21:35.985667    0.94    0.59    53892.43    120.04    0.82
2024-06-05 22:22:35.985667    0.94    0.59    53675.1    118.69    0.82
2024-06-05 22:23:35.985667    0.94    0.59    53264.25    118.86    0.81
2024-06-05 22:24:35.985667    0.94    0.59    53462.69    115.62    0.82
2024-06-05 22:25:35.985667    0.93    0.59    53125.83    114.92    0.82
2024-06-05 22:26:35.985667    0.93    0.59    53785.01    113.3    0.83
2024-06-05 22:27:35.985667    0.92    0.58    53308.52    111.8    0.81
2024-06-05 22:28:35.985667    0.91    0.59    53191.63    111.39    0.81
2024-06-05 22:29:35.985667    0.9    0.59    52682.63    111.51    0.81
2024-06-05 22:30:35.985667    0.88    0.59    53054.38    111.39    0.81
2024-06-05 22:31:35.985667    0.89    0.59    52473.87    112.19    0.82
2024-06-05 22:32:35.985667    0.88    0.58    52500.37    114.16    0.82
2024-06-05 22:33:35.985667    0.88    0.59    52925.23    114.28    0.82
2024-06-05 22:34:35.985667    0.88    0.6    53129.75    115.87    0.82
2024-06-05 22:35:35.985667    0.87    0.6    53545.92    114.31    0.82
2024-06-05 22:36:35.985667    0.87    0.61    54539.66    113.78    0.81
2024-06-05 22:37:35.985667    0.85    0.62    54874.46    113.67    0.83
2024-06-05 22:38:35.985667    0.86    0.62    55185.17    113.04    0.83
2024-06-05 22:39:35.985667    0.86    0.62    54606.16    114.22    0.83
2024-06-05 22:40:35.985667    0.85    0.62    54810.15    112.62    0.81
2024-06-05 22:41:35.985667    0.86    0.61    55170.27    115.6    0.82
2024-06-05 22:42:35.985667    0.85    0.6    55980.27    114.82    0.81
2024-06-05 22:43:35.985667    0.83    0.6    55820.68    115.07    0.81
2024-06-05 22:44:35.985667    0.83    0.6    55095.11    112.72    0.81
2024-06-05 22:45:35.985667    0.82    0.61    54332.29    112.73    0.8
2024-06-05 22:46:35.985667    0.83    0.62    54722.54    112.84    0.8
2024-06-05 22:47:35.985667    0.82    0.62    54534.97    112.55    0.78
2024-06-05 22:48:35.985667    0.8    0.62    55232.42    113.64    0.78
2024-06-05 22:49:35.985667    0.81    0.63    55614.88    113.73    0.79
2024-06-05 22:50:35.985667    0.81    0.63    56048.25    113.02    0.78
2024-06-05 22:51:35.985667    0.82    0.63    56297.64    113.3    0.78
2024-06-05 22:52:35.985667    0.81    0.63    55956.6    112.29    0.8
2024-06-05 22:53:35.985667    0.82    0.64    56743.1    112.06    0.8
2024-06-05 22:54:35.985667    0.81    0.64    57787.96    111.18    0.79
2024-06-05 22:55:35.985667    0.81    0.64    58087.4    110.86    0.79
2024-06-05 22:56:35.985667    0.81    0.64    58951.73    112.13    0.79
2024-06-05 22:57:35.985667    0.81    0.64    58958.91    112.31    0.78
2024-06-05 22:58:35.985667    0.82    0.63    58533.03    113.41    0.79
2024-06-05 22:59:35.985667    0.81    0.64    57617.55    114.69    0.8
2024-06-05 23:00:35.985667    0.8    0.64    57771.25    115.93    0.79
2024-06-05 23:01:35.985667    0.8    0.64    57582.04    117.88    0.79
2024-06-05 23:02:35.985667    0.81    0.63    57418.88    118.43    0.79
2024-06-05 23:03:35.985667    0.81    0.63    56462.66    119.66    0.81
2024-06-05 23:04:35.985667    0.81    0.63    56871.25    121.37    0.81
2024-06-05 23:05:35.985667    0.8    0.63    56861.24    121.55    0.8
2024-06-05 23:06:35.985667    0.79    0.64    57186.07    122.31    0.8
2024-06-05 23:07:35.985667    0.78    0.64    57370.49    119.66    0.8
2024-06-05 23:08:35.985667    0.78    0.65    57603.22    118.14    0.8
2024-06-05 23:09:35.985667    0.77    0.65    57549.74    116.59    0.8
2024-06-05 23:10:35.985667    0.77    0.65    57886.51    114.22    0.8
2024-06-05 23:11:35.985667    0.78    0.64    58154.33    113.1    0.81
2024-06-05 23:12:35.985667    0.77    0.63    58716.13    112.91    0.81
2024-06-05 23:13:35.985667    0.78    0.63    57926.11    112.51    0.81
2024-06-05 23:14:35.985667    0.79    0.64    58287.56    111.57    0.81
2024-06-05 23:15:35.985667    0.78    0.62    57755.5    111.26    0.81
2024-06-05 23:16:35.985667    0.78    0.62    56328.63    110.7    0.8
2024-06-05 23:17:35.985667    0.78    0.63    57127.15    110.03    0.8
2024-06-05 23:18:35.985667    0.78    0.63    57737.24    110.64    0.8
2024-06-05 23:19:35.985667    0.79    0.63    57466.67    111.57    0.8
2024-06-05 23:20:35.985667    0.79    0.64    57643.99    110.28    0.79
2024-06-05 23:21:35.985667    0.79    0.65    58121.53    110.23    0.8
2024-06-05 23:22:35.985667    0.78    0.66    57410.16    109.96    0.8
2024-06-05 23:23:35.985667    0.8    0.67    57174.73    110.06    0.79
2024-06-05 23:24:35.985667    0.8    0.65    57382.75    111.87    0.79
2024-06-05 23:25:35.985667    0.8    0.65    57434.61    110.89    0.77
2024-06-05 23:26:35.985667    0.8    0.64    55932.64    109.44    0.79
2024-06-05 23:27:35.985667    0.8    0.65    54064.09    108.71    0.8
2024-06-05 23:28:35.985667    0.8    0.65    54423.01    109.25    0.8
2024-06-05 23:29:35.985667    0.8    0.64    55174.96    108.47    0.79
2024-06-05 23:30:35.985667    0.81    0.64    55110.13    108.19    0.77
2024-06-05 23:31:35.985667    0.8    0.64    55567.79    109.07    0.78
2024-06-05 23:32:35.985667    0.79    0.63    55153.27    108.76    0.78
2024-06-05 23:33:35.985667    0.78    0.62    55057.4    107.67    0.79
2024-06-05 23:34:35.985667    0.77    0.63    54982.2    107.08    0.79
2024-06-05 23:35:35.985667    0.78    0.63    55137.96    107.03    0.77
2024-06-05 23:36:35.985667    0.79    0.62    54300.14    107.33    0.77
2024-06-05 23:37:35.985667    0.78    0.61    54601.91    108.24    0.77
2024-06-05 23:38:35.985667    0.78    0.61    54521.16    108.81    0.78
2024-06-05 23:39:35.985667    0.77    0.61    54887.86    108.63    0.78
2024-06-05 23:40:35.985667    0.76    0.61    54613.75    108.72    0.78
2024-06-05 23:41:35.985667    0.76    0.62    55005.99    108.83    0.79
2024-06-05 23:42:35.985667    0.76    0.62    54742.61    110.17    0.78
2024-06-05 23:43:35.985667    0.77    0.61    55377.5    109.97    0.78
2024-06-05 23:44:35.985667    0.76    0.61    55633.44    110.1    0.78
2024-06-05 23:45:35.985667    0.77    0.61    55578.49    109.07    0.77
2024-06-05 23:46:35.985667    0.76    0.61    55937.55    110.32    0.79
2024-06-05 23:47:35.985667    0.76    0.61    55912.45    111.02    0.79
2024-06-05 23:48:35.985667    0.75    0.6    56112.96    110.92    0.79
2024-06-05 23:49:35.985667    0.76    0.6    56644.62    109.84    0.78
2024-06-05 23:50:35.985667    0.76    0.61    57285.32    108.51    0.78
2024-06-05 23:51:35.985667    0.76    0.62    57603.0    107.9    0.78
2024-06-05 23:52:35.985667    0.77    0.62    57882.96    106.22    0.78
2024-06-05 23:53:35.985667    0.77    0.61    58939.88    105.64    0.77
2024-06-05 23:54:35.985667    0.77    0.62    58178.97    105.69    0.76
2024-06-05 23:55:35.985667    0.77    0.61    58693.45    105.21    0.77
2024-06-05 23:56:35.985667    0.76    0.61    59268.0    106.06    0.77
2024-06-05 23:57:35.985667    0.78    0.61    60663.39    107.06    0.75
2024-06-05 23:58:35.985667    0.78    0.61    60818.48    107.36    0.74
2024-06-05 23:59:35.985667    0.78    0.61    60726.59    106.4    0.75
2024-06-06 00:00:35.985667    0.78    0.61    60877.01    107.85    0.74
2024-06-06 00:01:35.985667    0.78    0.61    61173.81    107.72    0.74
2024-06-06 00:02:35.985667    0.77    0.61    60469.76    108.19    0.75
2024-06-06 00:03:35.985667    0.78    0.61    61028.1    107.82    0.74
2024-06-06 00:04:35.985667    0.76    0.61    60695.6    108.73    0.74
2024-06-06 00:05:35.985667    0.76    0.62    60525.55    108.02    0.74
2024-06-06 00:06:35.985667    0.78    0.62    60852.91    107.89    0.74
2024-06-06 00:07:35.985667    0.77    0.61    61282.78    108.01    0.73
2024-06-06 00:08:35.985667    0.76    0.61    61453.02    109.71    0.73
2024-06-06 00:09:35.985667    0.76    0.61    60653.66    108.66    0.74
2024-06-06 00:10:35.985667    0.75    0.61    60653.9    109.57    0.75
2024-06-06 00:11:35.985667    0.75    0.61    60829.06    109.35    0.75
2024-06-06 00:12:35.985667    0.75    0.63    59299.03    107.34    0.75
2024-06-06 00:13:35.985667    0.75    0.63    59706.6    105.8    0.73
2024-06-06 00:14:35.985667    0.74    0.62    60165.59    106.32    0.73
2024-06-06 00:15:35.985667    0.74    0.62    60075.33    106.44    0.73
2024-06-06 00:16:35.985667    0.74    0.62    59597.35    107.02    0.73
2024-06-06 00:17:35.985667    0.74    0.62    59222.02    106.32    0.74
2024-06-06 00:18:35.985667    0.76    0.62    59807.19    107.3    0.74
2024-06-06 00:19:35.985667    0.75    0.63    60173.2    107.53    0.75
2024-06-06 00:20:35.985667    0.74    0.62    59491.31    108.86    0.75
2024-06-06 00:21:35.985667    0.74    0.62    60120.02    110.06    0.75
2024-06-06 00:22:35.985667    0.75    0.62    59555.19    110.3    0.75
2024-06-06 00:23:35.985667    0.75    0.63    60337.84    110.86    0.75
2024-06-06 00:24:35.985667    0.74    0.64    60872.11    111.75    0.76
2024-06-06 00:25:35.985667    0.74    0.64    60087.7    112.82    0.75
2024-06-06 00:26:35.985667    0.74    0.64    59796.14    111.45    0.75
2024-06-06 00:27:35.985667    0.75    0.64    60190.41    111.3    0.74
2024-06-06 00:28:35.985667    0.74    0.63    60066.57    111.64    0.74
2024-06-06 00:29:35.985667    0.73    0.63    60874.49    110.82    0.74
2024-06-06 00:30:35.985667    0.73    0.64    61502.12    109.43    0.73
2024-06-06 00:31:35.985667    0.74    0.63    62490.85    107.33    0.72
2024-06-06 00:32:35.985667    0.74    0.64    62613.19    106.69    0.71
2024-06-06 00:33:35.985667    0.74    0.64    62851.62    106.1    0.71
2024-06-06 00:34:35.985667    0.74    0.64    61963.37    105.48    0.72
